Date,Data,Price,days_gap,Data_Change,Data_Pct_Change,Price_Change,Price_Pct_Change,Data_Lag_1,Data_Lag_2,Data_Lag_3,Data_Lag_4,Data_Lag_5,Data_Lag_6,Data_Lag_7,Data_Change_Lag_1,Data_Change_Lag_2,Data_Change_Lag_3,Data_Change_Lag_4,Data_Change_Lag_5,Data_Change_Lag_6,Data_Change_Lag_7,Data_MA_2,Data_MA_5,Data_MA_7,Data_MA_10,Data_MA_40
2011-03-14,1.174,1363.75,3.0,0.0009999999999998899,0.08525149190110604,-10.5,-0.7640531198835676,1.173,1.175,1.179,1.18,1.172,1.162,1.098,-0.0020000000000000018,-0.0040000000000000036,-0.0009999999999998899,0.008000000000000007,0.010000000000000009,0.06399999999999983,0.0030000000000001137,1.1735,1.1762000000000001,1.1735714285714285,1.1503999999999999,1.0884500000000001
2011-03-15,1.167,1348.25,1.0,-0.006999999999999895,-0.5962521294718859,-15.5,-1.1365719523373063,1.174,1.173,1.175,1.179,1.18,1.172,1.162,0.0009999999999998899,-0.0020000000000000018,-0.0040000000000000036,-0.0009999999999998899,0.008000000000000007,0.010000000000000009,0.06399999999999983,1.1705,1.1736,1.1742857142857144,1.1575,1.092475
2011-03-16,1.17,1327.0,1.0,0.0029999999999998916,0.25706940874035134,-21.25,-1.5761171889486336,1.167,1.174,1.173,1.175,1.179,1.18,1.172,-0.006999999999999895,0.0009999999999998899,-0.0020000000000000018,-0.0040000000000000036,-0.0009999999999998899,0.008000000000000007,0.010000000000000009,1.1684999999999999,1.1718,1.174,1.1649999999999998,1.096425
2011-03-17,1.17,1341.75,1.0,0.0,0.0,14.75,1.1115297663903512,1.17,1.167,1.174,1.173,1.175,1.179,1.18,0.0029999999999998916,-0.006999999999999895,0.0009999999999998899,-0.0020000000000000018,-0.0040000000000000036,-0.0009999999999998899,0.008000000000000007,1.17,1.1708,1.1725714285714286,1.1722,1.100325
2011-03-18,1.172,1347.25,1.0,0.0020000000000000018,0.17094017094017033,5.5,0.4099124277995081,1.17,1.17,1.167,1.174,1.173,1.175,1.179,0.0,0.0029999999999998916,-0.006999999999999895,0.0009999999999998899,-0.0020000000000000018,-0.0040000000000000036,-0.0009999999999998899,1.1709999999999998,1.1705999999999999,1.1715714285714287,1.1732,1.104225
2011-03-21,1.179,1366.0,3.0,0.007000000000000117,0.5972696245733822,18.75,1.39172388198181,1.172,1.17,1.17,1.167,1.174,1.173,1.175,0.0020000000000000018,0.0,0.0029999999999998916,-0.006999999999999895,0.0009999999999998899,-0.0020000000000000018,-0.0040000000000000036,1.1755,1.1716000000000002,1.1721428571428572,1.1739000000000002,1.108075
2011-03-22,1.185,1361.25,1.0,0.006000000000000005,0.5089058524172962,-4.75,-0.3477306002928282,1.179,1.172,1.17,1.17,1.167,1.174,1.173,0.007000000000000117,0.0020000000000000018,0.0,0.0029999999999998916,-0.006999999999999895,0.0009999999999998899,-0.0020000000000000018,1.182,1.1751999999999998,1.1738571428571427,1.1744,1.111975
2011-03-23,1.191,1365.0,1.0,0.006000000000000005,0.5063291139240533,3.75,0.2754820936639035,1.185,1.179,1.172,1.17,1.17,1.167,1.174,0.006000000000000005,0.007000000000000117,0.0020000000000000018,0.0,0.0029999999999998916,-0.006999999999999895,0.0009999999999998899,1.1880000000000002,1.1794,1.1762857142857144,1.1756,1.1159750000000002
2011-03-24,1.197,1378.25,1.0,0.006000000000000005,0.5037783375314797,13.25,0.9706959706959672,1.191,1.185,1.179,1.172,1.17,1.17,1.167,0.006000000000000005,0.006000000000000005,0.007000000000000117,0.0020000000000000018,0.0,0.0029999999999998916,-0.006999999999999895,1.194,1.1847999999999999,1.1805714285714284,1.1778,1.1196249999999999
2011-03-25,1.203,1383.0,1.0,0.006000000000000005,0.5012531328320913,4.75,0.3446399419553714,1.197,1.191,1.185,1.179,1.172,1.17,1.17,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.007000000000000117,0.0020000000000000018,0.0,0.0029999999999998916,1.2000000000000002,1.191,1.1852857142857143,1.1808,1.123275
2011-03-28,1.21,1375.25,3.0,0.006999999999999895,0.5818786367414619,-7.75,-0.5603759942154785,1.203,1.197,1.191,1.185,1.179,1.172,1.17,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.007000000000000117,0.0020000000000000018,0.0,1.2065000000000001,1.1972,1.191,1.1844000000000001,1.1269500000000001
2011-03-29,1.219,1389.5,1.0,0.009000000000000119,0.7438016528925617,14.25,1.0361752408653002,1.21,1.203,1.197,1.191,1.185,1.179,1.172,0.006999999999999895,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.007000000000000117,0.0020000000000000018,1.2145000000000001,1.2040000000000002,1.1977142857142857,1.1896,1.130575
2011-03-30,1.231,1397.0,1.0,0.01200000000000001,0.9844134536505234,7.5,0.5397625044980314,1.219,1.21,1.203,1.197,1.191,1.185,1.179,0.009000000000000119,0.006999999999999895,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.007000000000000117,1.225,1.2120000000000002,1.205142857142857,1.1957,1.1343
2011-03-31,1.239,1394.0,1.0,0.008000000000000007,0.6498781478472715,-3.0,-0.21474588403722628,1.231,1.219,1.21,1.203,1.197,1.191,1.185,0.01200000000000001,0.009000000000000119,0.006999999999999895,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,1.235,1.2204000000000002,1.2128571428571429,1.2026000000000001,1.1382
2011-04-01,1.249,1400.75,1.0,0.010000000000000009,0.8071025020177647,6.75,0.4842180774748961,1.239,1.231,1.219,1.21,1.203,1.197,1.191,0.008000000000000007,0.01200000000000001,0.009000000000000119,0.006999999999999895,0.006000000000000005,0.006000000000000005,0.006000000000000005,1.2440000000000002,1.2296,1.221142857142857,1.2103000000000002,1.14225
2011-04-04,1.255,1402.25,3.0,0.005999999999999783,0.48038430744594685,1.5,0.10708548991611444,1.249,1.239,1.231,1.219,1.21,1.203,1.197,0.010000000000000009,0.008000000000000007,0.01200000000000001,0.009000000000000119,0.006999999999999895,0.006000000000000005,0.006000000000000005,1.252,1.2386000000000001,1.2294285714285713,1.2179,1.146425
2011-04-05,1.262,1399.75,1.0,0.007000000000000117,0.5577689243027928,-2.5,-0.17828489926903224,1.255,1.249,1.239,1.231,1.219,1.21,1.203,0.005999999999999783,0.010000000000000009,0.008000000000000007,0.01200000000000001,0.009000000000000119,0.006999999999999895,0.006000000000000005,1.2585,1.2472,1.2378571428571428,1.2256,1.150875
2011-04-06,1.269,1402.0,1.0,0.006999999999999895,0.5546751188589383,2.25,0.16074298981960666,1.262,1.255,1.249,1.239,1.231,1.219,1.21,0.007000000000000117,0.005999999999999783,0.010000000000000009,0.008000000000000007,0.01200000000000001,0.009000000000000119,0.006999999999999895,1.2654999999999998,1.2548,1.2462857142857142,1.2334,1.1556250000000001
2011-04-07,1.28,1401.5,1.0,0.01100000000000012,0.8668242710796026,-0.5,-0.03566333808844302,1.269,1.262,1.255,1.249,1.239,1.231,1.219,0.006999999999999895,0.007000000000000117,0.005999999999999783,0.010000000000000009,0.008000000000000007,0.01200000000000001,0.009000000000000119,1.2745,1.2630000000000001,1.2550000000000001,1.2417,1.1603999999999999
2011-04-08,1.294,1396.75,1.0,0.014000000000000012,1.0937500000000044,-4.75,-0.3389225829468434,1.28,1.269,1.262,1.255,1.249,1.239,1.231,0.01100000000000012,0.006999999999999895,0.007000000000000117,0.005999999999999783,0.010000000000000009,0.008000000000000007,0.01200000000000001,1.287,1.2719999999999998,1.2639999999999998,1.2508000000000001,1.1654000000000002
2011-04-11,1.311,1392.5,3.0,0.016999999999999904,1.3137557959814528,-4.25,-0.3042777877214964,1.294,1.28,1.269,1.262,1.255,1.249,1.239,0.014000000000000012,0.01100000000000012,0.006999999999999895,0.007000000000000117,0.005999999999999783,0.010000000000000009,0.008000000000000007,1.3025,1.2832000000000001,1.2742857142857142,1.2609,1.1708500000000002
2011-04-12,1.32,1381.25,1.0,0.009000000000000119,0.6864988558352492,-11.25,-0.8078994614003632,1.311,1.294,1.28,1.269,1.262,1.255,1.249,0.016999999999999904,0.014000000000000012,0.01100000000000012,0.006999999999999895,0.007000000000000117,0.005999999999999783,0.010000000000000009,1.3155000000000001,1.2948,1.2844285714285715,1.2710000000000001,1.1765750000000001
2011-04-13,1.327,1381.75,1.0,0.006999999999999895,0.5303030303030143,0.5,0.036199095022615424,1.32,1.311,1.294,1.28,1.269,1.262,1.255,0.009000000000000119,0.016999999999999904,0.014000000000000012,0.01100000000000012,0.006999999999999895,0.007000000000000117,0.005999999999999783,1.3235000000000001,1.3064,1.2947142857142857,1.2806000000000002,1.1825
2011-04-14,1.332,1383.25,1.0,0.0050000000000001155,0.37678975131876236,1.5,0.10855798805862182,1.327,1.32,1.311,1.294,1.28,1.269,1.262,0.006999999999999895,0.009000000000000119,0.016999999999999904,0.014000000000000012,0.01100000000000012,0.006999999999999895,0.007000000000000117,1.3295,1.3168,1.3047142857142855,1.2898999999999998,1.1885750000000002
2011-04-15,1.332,1391.75,1.0,0.0,0.0,8.5,0.6144948490872881,1.332,1.327,1.32,1.311,1.294,1.28,1.269,0.0050000000000001155,0.006999999999999895,0.009000000000000119,0.016999999999999904,0.014000000000000012,0.01100000000000012,0.006999999999999895,1.332,1.3244,1.3137142857142856,1.2982,1.194725
2011-04-18,1.338,1374.0,3.0,0.006000000000000005,0.45045045045044585,-17.75,-1.2753727321717312,1.332,1.332,1.327,1.32,1.311,1.294,1.28,0.0,0.0050000000000001155,0.006999999999999895,0.009000000000000119,0.016999999999999904,0.014000000000000012,0.01100000000000012,1.335,1.3298,1.3220000000000003,1.3065,1.201225
2011-04-19,1.343,1381.5,1.0,0.004999999999999893,0.37369207772794955,7.5,0.5458515283842891,1.338,1.332,1.332,1.327,1.32,1.311,1.294,0.006000000000000005,0.0,0.0050000000000001155,0.006999999999999895,0.009000000000000119,0.016999999999999904,0.014000000000000012,1.3405,1.3344,1.3290000000000002,1.3146,1.20775
2011-04-20,1.349,1401.25,1.0,0.006000000000000005,0.44676098287417254,19.75,1.4296055012667397,1.343,1.338,1.332,1.332,1.327,1.32,1.311,0.004999999999999893,0.006000000000000005,0.0,0.0050000000000001155,0.006999999999999895,0.009000000000000119,0.016999999999999904,1.346,1.3388000000000002,1.3344285714285715,1.3226,1.2143
2011-04-21,1.356,1404.0,1.0,0.007000000000000117,0.5189028910304039,2.75,0.19625334522748172,1.349,1.343,1.338,1.332,1.332,1.327,1.32,0.006000000000000005,0.004999999999999893,0.006000000000000005,0.0,0.0050000000000001155,0.006999999999999895,0.009000000000000119,1.3525,1.3436,1.3395714285714286,1.3302,1.2209999999999999
2011-04-26,1.361,1414.0,5.0,0.004999999999999893,0.36873156342183133,10.0,0.7122507122507171,1.356,1.349,1.343,1.338,1.332,1.332,1.327,0.007000000000000117,0.006000000000000005,0.004999999999999893,0.006000000000000005,0.0,0.0050000000000001155,0.006999999999999895,1.3585,1.3494,1.3444285714285713,1.3369,1.227725
2011-04-27,1.365,1424.0,1.0,0.0040000000000000036,0.29390154298309934,10.0,0.7072135785006983,1.361,1.356,1.349,1.343,1.338,1.332,1.332,0.004999999999999893,0.007000000000000117,0.006000000000000005,0.004999999999999893,0.006000000000000005,0.0,0.0050000000000001155,1.363,1.3548,1.3491428571428572,1.3423,1.2345
2011-04-28,1.375,1428.0,1.0,0.010000000000000009,0.73260073260073,4.0,0.2808988764045006,1.365,1.361,1.356,1.349,1.343,1.338,1.332,0.0040000000000000036,0.004999999999999893,0.007000000000000117,0.006000000000000005,0.004999999999999893,0.006000000000000005,0.0,1.37,1.3612,1.3552857142857142,1.3477999999999999,1.2414749999999999
2011-04-29,1.385,1432.75,1.0,0.010000000000000009,0.727272727272732,4.75,0.33263305322128733,1.375,1.365,1.361,1.356,1.349,1.343,1.338,0.010000000000000009,0.0040000000000000036,0.004999999999999893,0.007000000000000117,0.006000000000000005,0.004999999999999893,0.006000000000000005,1.38,1.3684,1.3619999999999999,1.3536,1.248725
2011-05-02,1.395,1430.75,3.0,0.010000000000000009,0.7220216606498298,-2.0,-0.13959169429419438,1.385,1.375,1.365,1.361,1.356,1.349,1.343,0.010000000000000009,0.010000000000000009,0.0040000000000000036,0.004999999999999893,0.007000000000000117,0.006000000000000005,0.004999999999999893,1.3900000000000001,1.3762,1.3694285714285712,1.3599,1.25615
2011-05-03,1.402,1425.0,1.0,0.006999999999999895,0.501792114695343,-5.75,-0.40188712213873323,1.395,1.385,1.375,1.365,1.361,1.356,1.349,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0040000000000000036,0.004999999999999893,0.007000000000000117,0.006000000000000005,1.3984999999999999,1.3843999999999999,1.377,1.3669,1.2621499999999999
2011-05-04,1.415,1416.0,1.0,0.013000000000000123,0.9272467902995851,-9.0,-0.6315789473684164,1.402,1.395,1.385,1.375,1.365,1.361,1.356,0.006999999999999895,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0040000000000000036,0.004999999999999893,0.007000000000000117,1.4085,1.3943999999999999,1.3854285714285712,1.3746,1.268225
2011-05-05,1.424,1408.0,1.0,0.008999999999999897,0.6360424028268419,-8.0,-0.5649717514124242,1.415,1.402,1.395,1.385,1.375,1.365,1.361,0.013000000000000123,0.006999999999999895,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0040000000000000036,0.004999999999999893,1.4195,1.4042,1.3944285714285716,1.3827,1.274325
2011-05-06,1.419,1407.5,1.0,-0.004999999999999893,-0.3511235955056091,-0.5,-0.035511363636364646,1.424,1.415,1.402,1.395,1.385,1.375,1.365,0.008999999999999897,0.013000000000000123,0.006999999999999895,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0040000000000000036,1.4215,1.411,1.4021428571428571,1.3897,1.280325
2011-05-09,1.423,1415.75,3.0,0.0040000000000000036,0.28188865398168783,8.25,0.5861456483126082,1.419,1.424,1.415,1.402,1.395,1.385,1.375,-0.004999999999999893,0.008999999999999897,0.013000000000000123,0.006999999999999895,0.010000000000000009,0.010000000000000009,0.010000000000000009,1.421,1.4166,1.409,1.3964,1.286525
2011-05-10,1.426,1426.75,1.0,0.0029999999999998916,0.21082220660575413,11.0,0.7769733356878028,1.423,1.419,1.424,1.415,1.402,1.395,1.385,0.0040000000000000036,-0.004999999999999893,0.008999999999999897,0.013000000000000123,0.006999999999999895,0.010000000000000009,0.010000000000000009,1.4245,1.4214,1.4148571428571428,1.4029,1.29285
2011-05-11,1.42,1411.75,1.0,-0.006000000000000005,-0.42075736325385416,-15.0,-1.051340459085337,1.426,1.423,1.419,1.424,1.415,1.402,1.395,0.0029999999999998916,0.0040000000000000036,-0.004999999999999893,0.008999999999999897,0.013000000000000123,0.006999999999999895,0.010000000000000009,1.423,1.4224,1.4184285714285714,1.4083999999999999,1.299
2011-05-12,1.42,1420.5,1.0,0.0,0.0,8.75,0.6197981228971194,1.42,1.426,1.423,1.419,1.424,1.415,1.402,-0.006000000000000005,0.0029999999999998916,0.0040000000000000036,-0.004999999999999893,0.008999999999999897,0.013000000000000123,0.006999999999999895,1.42,1.4216,1.4209999999999998,1.4129,1.305325
2011-05-13,1.425,1407.0,1.0,0.0050000000000001155,0.35211267605634866,-13.5,-0.9503695881731833,1.42,1.42,1.426,1.423,1.419,1.424,1.415,0.0,-0.006000000000000005,0.0029999999999998916,0.0040000000000000036,-0.004999999999999893,0.008999999999999897,0.013000000000000123,1.4224999999999999,1.4228,1.4224285714285716,1.4169,1.3117
2011-05-16,1.426,1398.5,3.0,0.0009999999999998899,0.070175438596487,-8.5,-0.6041222459132856,1.425,1.42,1.42,1.426,1.423,1.419,1.424,0.0050000000000001155,0.0,-0.006000000000000005,0.0029999999999998916,0.0040000000000000036,-0.004999999999999893,0.008999999999999897,1.4255,1.4234,1.4227142857142856,1.42,1.3181
2011-05-17,1.428,1398.5,1.0,0.0020000000000000018,0.14025245441795509,0.0,0.0,1.426,1.425,1.42,1.42,1.426,1.423,1.419,0.0009999999999998899,0.0050000000000001155,0.0,-0.006000000000000005,0.0029999999999998916,0.0040000000000000036,-0.004999999999999893,1.427,1.4238,1.424,1.4225999999999999,1.3245
2011-05-18,1.431,1411.5,1.0,0.0030000000000001137,0.21008403361344463,13.0,0.9295673936360327,1.428,1.426,1.425,1.42,1.42,1.426,1.423,0.0020000000000000018,0.0009999999999998899,0.0050000000000001155,0.0,-0.006000000000000005,0.0029999999999998916,0.0040000000000000036,1.4295,1.426,1.4251428571428573,1.4242000000000001,1.3308
2011-05-19,1.434,1414.75,1.0,0.0029999999999998916,0.20964360587001352,3.25,0.23025150549060847,1.431,1.428,1.426,1.425,1.42,1.42,1.426,0.0030000000000001137,0.0020000000000000018,0.0009999999999998899,0.0050000000000001155,0.0,-0.006000000000000005,0.0029999999999998916,1.4325,1.4288,1.4262857142857144,1.4252,1.3370250000000001
2011-05-20,1.435,1400.75,1.0,0.001000000000000112,0.06973500697351476,-14.0,-0.9895741297048954,1.434,1.431,1.428,1.426,1.425,1.42,1.42,0.0029999999999998916,0.0030000000000001137,0.0020000000000000018,0.0009999999999998899,0.0050000000000001155,0.0,-0.006000000000000005,1.4344999999999999,1.4308,1.4284285714285716,1.4268,1.3431250000000001
2011-05-23,1.434,1388.25,3.0,-0.001000000000000112,-0.06968641114983853,-12.5,-0.8923790826342981,1.435,1.434,1.431,1.428,1.426,1.425,1.42,0.001000000000000112,0.0029999999999998916,0.0030000000000001137,0.0020000000000000018,0.0009999999999998899,0.0050000000000001155,0.0,1.4344999999999999,1.4324,1.4304285714285714,1.4279,1.34905
2011-05-24,1.434,1386.5,1.0,0.0,0.0,-1.75,-0.12605798667386647,1.434,1.435,1.434,1.431,1.428,1.426,1.425,-0.001000000000000112,0.001000000000000112,0.0029999999999998916,0.0030000000000001137,0.0020000000000000018,0.0009999999999998899,0.0050000000000001155,1.434,1.4336,1.4317142857142857,1.4286999999999999,1.354825
2011-05-25,1.435,1389.5,1.0,0.001000000000000112,0.06973500697351476,3.0,0.21637216011540783,1.434,1.434,1.435,1.434,1.431,1.428,1.426,0.0,-0.001000000000000112,0.001000000000000112,0.0029999999999998916,0.0030000000000001137,0.0020000000000000018,0.0009999999999998899,1.4344999999999999,1.4344,1.4329999999999998,1.4302,1.36045
2011-05-26,1.433,1399.5,1.0,-0.0020000000000000018,-0.13937282229965486,10.0,0.7196833393307012,1.435,1.434,1.434,1.435,1.434,1.431,1.428,0.001000000000000112,0.0,-0.001000000000000112,0.001000000000000112,0.0029999999999998916,0.0030000000000001137,0.0020000000000000018,1.4340000000000002,1.4342,1.433714285714286,1.4315,1.3658
2011-05-27,1.43,1403.0,1.0,-0.0030000000000001137,-0.20935101186323468,3.5,0.25008931761343334,1.433,1.435,1.434,1.434,1.435,1.434,1.431,-0.0020000000000000018,0.001000000000000112,0.0,-0.001000000000000112,0.001000000000000112,0.0029999999999998916,0.0030000000000001137,1.4315,1.4332,1.4335714285714285,1.432,1.370775
2011-05-31,1.433,1417.0,4.0,0.0030000000000001137,0.20979020979021712,14.0,0.9978617248752597,1.43,1.433,1.435,1.434,1.434,1.435,1.434,-0.0030000000000001137,-0.0020000000000000018,0.001000000000000112,0.0,-0.001000000000000112,0.001000000000000112,0.0029999999999998916,1.4315,1.433,1.4334285714285715,1.4326999999999999,1.3756249999999999
2011-06-01,1.434,1385.0,1.0,0.0009999999999998899,0.06978367062107083,-32.0,-2.2582921665490474,1.433,1.43,1.433,1.435,1.434,1.434,1.435,0.0030000000000001137,-0.0030000000000001137,-0.0020000000000000018,0.001000000000000112,0.0,-0.001000000000000112,0.001000000000000112,1.4335,1.433,1.4332857142857143,1.4333,1.3802499999999998
2011-06-02,1.435,1385.5,1.0,0.001000000000000112,0.06973500697351476,0.5,0.03610108303249149,1.434,1.433,1.43,1.433,1.435,1.434,1.434,0.0009999999999998899,0.0030000000000001137,-0.0030000000000001137,-0.0020000000000000018,0.001000000000000112,0.0,-0.001000000000000112,1.4344999999999999,1.433,1.4334285714285715,1.4337000000000002,1.38475
2011-06-03,1.436,1369.25,1.0,0.0009999999999998899,0.06968641114981633,-16.25,-1.1728617827499122,1.435,1.434,1.433,1.43,1.433,1.435,1.434,0.001000000000000112,0.0009999999999998899,0.0030000000000001137,-0.0030000000000001137,-0.0020000000000000018,0.001000000000000112,0.0,1.4355,1.4335999999999998,1.4337142857142857,1.4339,1.3891
2011-06-06,1.438,1358.0,3.0,0.0020000000000000018,0.139275766016711,-11.25,-0.8216176739090697,1.436,1.435,1.434,1.433,1.43,1.433,1.435,0.0009999999999998899,0.001000000000000112,0.0009999999999998899,0.0030000000000001137,-0.0030000000000001137,-0.0020000000000000018,0.001000000000000112,1.4369999999999998,1.4352,1.4341428571428574,1.4342,1.3933250000000001
2011-06-07,1.443,1357.75,1.0,0.0050000000000001155,0.3477051460361702,-0.25,-0.018409425625920406,1.438,1.436,1.435,1.434,1.433,1.43,1.433,0.0020000000000000018,0.0009999999999998899,0.001000000000000112,0.0009999999999998899,0.0030000000000001137,-0.0030000000000001137,-0.0020000000000000018,1.4405000000000001,1.4372,1.4355714285714287,1.4350999999999998,1.3974
2011-06-08,1.452,1350.0,1.0,0.008999999999999897,0.6237006237006071,-7.75,-0.5707972749033341,1.443,1.438,1.436,1.435,1.434,1.433,1.43,0.0050000000000001155,0.0020000000000000018,0.0009999999999998899,0.001000000000000112,0.0009999999999998899,0.0030000000000001137,-0.0030000000000001137,1.4475,1.4407999999999999,1.4387142857142856,1.4369,1.4013499999999999
2011-06-09,1.464,1360.5,1.0,0.01200000000000001,0.8264462809917328,10.5,0.7777777777777883,1.452,1.443,1.438,1.436,1.435,1.434,1.433,0.008999999999999897,0.0050000000000001155,0.0020000000000000018,0.0009999999999998899,0.001000000000000112,0.0009999999999998899,0.0030000000000001137,1.458,1.4466,1.4431428571428573,1.4398,1.4051749999999998
2011-06-10,1.469,1342.25,1.0,0.0050000000000001155,0.3415300546448119,-18.25,-1.3414185961043712,1.464,1.452,1.443,1.438,1.436,1.435,1.434,0.01200000000000001,0.008999999999999897,0.0050000000000001155,0.0020000000000000018,0.0009999999999998899,0.001000000000000112,0.0009999999999998899,1.4665,1.4532,1.4481428571428572,1.4434,1.4088999999999998
2011-06-13,1.471,1344.5,3.0,0.0020000000000000018,0.1361470388019148,2.25,0.16762898118829472,1.469,1.464,1.452,1.443,1.438,1.436,1.435,0.0050000000000001155,0.01200000000000001,0.008999999999999897,0.0050000000000001155,0.0020000000000000018,0.0009999999999998899,0.001000000000000112,1.4700000000000002,1.4598,1.4532857142857143,1.4475000000000002,1.4125
2011-06-14,1.477,1363.0,1.0,0.006000000000000005,0.4078857919782575,18.5,1.3759761993306086,1.471,1.469,1.464,1.452,1.443,1.438,1.436,0.0020000000000000018,0.0050000000000001155,0.01200000000000001,0.008999999999999897,0.0050000000000001155,0.0020000000000000018,0.0009999999999998899,1.4740000000000002,1.4666000000000001,1.4591428571428573,1.4519000000000002,1.4161249999999999
2011-06-15,1.485,1338.5,1.0,0.008000000000000007,0.5416384563303955,-24.5,-1.7975055025678643,1.477,1.471,1.469,1.464,1.452,1.443,1.438,0.006000000000000005,0.0020000000000000018,0.0050000000000001155,0.01200000000000001,0.008999999999999897,0.0050000000000001155,0.0020000000000000018,1.481,1.4732,1.4658571428571427,1.457,1.4199499999999998
2011-06-16,1.494,1342.0,1.0,0.008999999999999897,0.60606060606061,3.5,0.26148673888681806,1.485,1.477,1.471,1.469,1.464,1.452,1.443,0.008000000000000007,0.006000000000000005,0.0020000000000000018,0.0050000000000001155,0.01200000000000001,0.008999999999999897,0.0050000000000001155,1.4895,1.4792,1.473142857142857,1.4628999999999999,1.42385
2011-06-17,1.502,1344.5,1.0,0.008000000000000007,0.5354752342704217,2.5,0.18628912071534387,1.494,1.485,1.477,1.471,1.469,1.464,1.452,0.008999999999999897,0.008000000000000007,0.006000000000000005,0.0020000000000000018,0.0050000000000001155,0.01200000000000001,0.008999999999999897,1.498,1.4858,1.4802857142857142,1.4695,1.427825
2011-06-20,1.51,1352.25,3.0,0.008000000000000007,0.5326231691078487,7.75,0.5764224618817426,1.502,1.494,1.485,1.477,1.471,1.469,1.464,0.008000000000000007,0.008999999999999897,0.008000000000000007,0.006000000000000005,0.0020000000000000018,0.0050000000000001155,0.01200000000000001,1.506,1.4936,1.4868571428571429,1.4767000000000001,1.43185
2011-06-21,1.52,1366.5,1.0,0.010000000000000009,0.6622516556291425,14.25,1.0537992235163607,1.51,1.502,1.494,1.485,1.477,1.471,1.469,0.008000000000000007,0.008000000000000007,0.008999999999999897,0.008000000000000007,0.006000000000000005,0.0020000000000000018,0.0050000000000001155,1.5150000000000001,1.5022,1.494142857142857,1.4844000000000002,1.43595
2011-06-22,1.526,1358.25,1.0,0.006000000000000005,0.39473684210526994,-8.25,-0.6037321624588365,1.52,1.51,1.502,1.494,1.485,1.477,1.471,0.010000000000000009,0.008000000000000007,0.008000000000000007,0.008999999999999897,0.008000000000000007,0.006000000000000005,0.0020000000000000018,1.5230000000000001,1.5104,1.502,1.4918,1.4400749999999998
2011-06-23,1.526,1355.5,1.0,0.0,0.0,-2.75,-0.2024664089821493,1.526,1.52,1.51,1.502,1.494,1.485,1.477,0.006000000000000005,0.010000000000000009,0.008000000000000007,0.008000000000000007,0.008999999999999897,0.008000000000000007,0.006000000000000005,1.526,1.5168,1.509,1.498,1.4441000000000002
2011-06-24,1.528,1342.5,1.0,0.0020000000000000018,0.1310615989515096,-13.0,-0.9590556990040522,1.526,1.526,1.52,1.51,1.502,1.494,1.485,0.0,0.006000000000000005,0.010000000000000009,0.008000000000000007,0.008000000000000007,0.008999999999999897,0.008000000000000007,1.5270000000000001,1.522,1.5151428571428571,1.5039,1.4479250000000001
2011-06-27,1.524,1354.75,3.0,-0.0040000000000000036,-0.2617801047120394,12.25,0.9124767225325847,1.528,1.526,1.526,1.52,1.51,1.502,1.494,0.0020000000000000018,0.0,0.006000000000000005,0.010000000000000009,0.008000000000000007,0.008000000000000007,0.008999999999999897,1.526,1.5248,1.5194285714285716,1.5091999999999999,1.4514
2011-06-28,1.531,1373.0,1.0,0.006999999999999895,0.45931758530182165,18.25,1.3471120132865888,1.524,1.528,1.526,1.526,1.52,1.51,1.502,-0.0040000000000000036,0.0020000000000000018,0.0,0.006000000000000005,0.010000000000000009,0.008000000000000007,0.008000000000000007,1.5274999999999999,1.527,1.5235714285714284,1.5146,1.4548
2011-06-29,1.537,1382.75,1.0,0.006000000000000005,0.39190071848465013,9.75,0.7101238164602952,1.531,1.524,1.528,1.526,1.526,1.52,1.51,0.006999999999999895,-0.0040000000000000036,0.0020000000000000018,0.0,0.006000000000000005,0.010000000000000009,0.008000000000000007,1.5339999999999998,1.5292,1.5274285714285714,1.5198,1.458175
2011-06-30,1.547,1394.0,1.0,0.010000000000000009,0.6506180871828304,11.25,0.8135960947387444,1.537,1.531,1.524,1.528,1.526,1.526,1.52,0.006000000000000005,0.006999999999999895,-0.0040000000000000036,0.0020000000000000018,0.0,0.006000000000000005,0.010000000000000009,1.5419999999999998,1.5333999999999999,1.5312857142857144,1.5251,1.461475
2011-07-01,1.556,1413.25,1.0,0.009000000000000119,0.5817711700064621,19.25,1.380918220946925,1.547,1.537,1.531,1.524,1.528,1.526,1.526,0.010000000000000009,0.006000000000000005,0.006999999999999895,-0.0040000000000000036,0.0020000000000000018,0.0,0.006000000000000005,1.5514999999999999,1.5390000000000001,1.5355714285714286,1.5305,1.464775
2011-07-05,1.568,1415.25,4.0,0.01200000000000001,0.7712082262210762,2.0,0.1415177781708854,1.556,1.547,1.537,1.531,1.524,1.528,1.526,0.009000000000000119,0.010000000000000009,0.006000000000000005,0.006999999999999895,-0.0040000000000000036,0.0020000000000000018,0.0,1.562,1.5478,1.5415714285714284,1.5363,1.4685
